label,url,filepath,width,height
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTa1ff5CMtBA9Yqo72LhyZVTilghZ00OgkVQ&s,image_dataset\Elephant\Elephant_36.jpg,262,192
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlI-urP7EdehuNd_OBZYGDEzsD-LJZ6OdxqQ&s,image_dataset\Elephant\Elephant_37.jpg,300,168
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSILletGAThMGA0N_ENzmzHirSnkzRld6pbCA&s,image_dataset\Elephant\Elephant_38.jpg,275,183
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuoeg1a8PnrsL9vou9Poda7TLlDMKXhUg3lA&s,image_dataset\Elephant\Elephant_39.jpg,194,259
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTztX6xiYx5cY_wiZKmx3GbrO-PZ9zxrx5xyA&s,image_dataset\Elephant\Elephant_40.jpg,275,183
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSQtBsbk3meF6IvurUhCA70_PzNpqKY2EaKA&s,image_dataset\Elephant\Elephant_41.jpg,275,183
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLuJPFfPzbWddivsriLQw9iOpneywPQelNuA&s,image_dataset\Elephant\Elephant_42.jpg,300,168
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRru74FRUbADRLb5IOjT4QlvT8t4tK2UDrefA&s,image_dataset\Elephant\Elephant_43.jpg,276,183
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhm9tic_PUTjzd8XN6YSbL6KlytjbpaYbwbg&s,image_dataset\Elephant\Elephant_44.jpg,275,183
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx4qxjK_nBq4fW9kHTmmO6IwxPsuUdbDNFOg&s,image_dataset\Elephant\Elephant_45.jpg,270,187
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFSlQwZRE9pbkkz0SrQUYcUzTA_nPj6RpXBA&s,image_dataset\Elephant\Elephant_46.jpg,188,269
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5SiN5OnF4PwhMrvjRgBmD21CgR2E5OptVWw&s,image_dataset\Elephant\Elephant_47.jpg,259,194
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVoVZPUgeD5WW011D-MrIntoyv1crvKGo-1w&s,image_dataset\Elephant\Elephant_48.jpg,348,145
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToAwDlaSAKQr8jDG5Kf7rW2dvjSsHAoJWoeQ&s,image_dataset\Elephant\Elephant_49.jpg,259,194
Elephant,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu5vss0sCtcLHDSRaJPdRwisO0XK1iZdrr68xMELAy4_xx7Alxt3b8&s=0,image_dataset\Elephant\Elephant_50.jpg,50,50
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcIpLyVA8aYo5JmvcMMvcDCkTtauPE4RtbGtCOBXzIz2-ZXbHQdXGxs93-&s,image_dataset\Cheetah\Cheetah_1.jpg,69,46
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdSSwjPdGP3WK9ZaJW9pN4vfbdY0d8Lzu3UmgoOFTvirp6NNtZu_sR3FnA&s,image_dataset\Cheetah\Cheetah_2.jpg,46,49
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuB1syzxSd_oQAXDLb5Alc6OyihQesGsjGmYr0VNLnSJyod_gDfcPxF-Zq&s,image_dataset\Cheetah\Cheetah_3.jpg,82,46
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAU9GG47kCzKjj3AGEnPvj8ZevJct1nPsHjQ&s,image_dataset\Cheetah\Cheetah_4.jpg,259,194
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS72qEt7gJGnK7o4ev0E8benCYrNPOlbhksxg&s,image_dataset\Cheetah\Cheetah_5.jpg,201,251
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQf5_vEWdGU3CLgoLILXmYI38Khp5JGOi6taA&s,image_dataset\Cheetah\Cheetah_6.jpg,276,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqITN0ortm4pUqXjWuDx52lFG4RdzG5sn5qw&s,image_dataset\Cheetah\Cheetah_7.jpg,294,171
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkb2dAzE0c7lq7eV811VFqi8G4MqfZ_tQu4A&s,image_dataset\Cheetah\Cheetah_8.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJy_oXbXiOLXlqafal3JltBebJZdYbTbzZZw&s,image_dataset\Cheetah\Cheetah_9.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfoq7FbJq5UqVaMmpAZZeZb57EycuUNlONJA&s,image_dataset\Cheetah\Cheetah_10.jpg,277,182
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGUzVWXsnUi7d6T4TANzkw0NYHPt-HJhtFEg&s,image_dataset\Cheetah\Cheetah_11.jpg,258,195
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQROrimGz82m_84rQ0J_DFJqJZRegtWAoP3wg&s,image_dataset\Cheetah\Cheetah_12.jpg,279,181
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaSS6mitQVZHfcCNn8djglsXDqpRY7I91nmQ&s,image_dataset\Cheetah\Cheetah_13.jpg,270,187
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzJ6sU6Fw16LhRYir_nIn_IX5ig14xVhjRMQ&s,image_dataset\Cheetah\Cheetah_14.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWt21MgRcM9ezE_RxWw9fem6TmoMpbIZQ1wA&s,image_dataset\Cheetah\Cheetah_15.jpg,326,154
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-yDT90OdFTgMCWSJ83VHqojuR5vgetXgUuA&s,image_dataset\Cheetah\Cheetah_16.jpg,279,181
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxAxhrlaM2GdqRVY1iP5pFwTHt4NXb-pKhBw&s,image_dataset\Cheetah\Cheetah_17.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSkGWtViW5FNYQVjZhwhC2dYE0Bh-cx-4zjw&s,image_dataset\Cheetah\Cheetah_18.jpg,279,180
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRa_EI5kdWhC3mx38gdcUta7xk135ThzYf3rw&s,image_dataset\Cheetah\Cheetah_19.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu84wbUo9POwdlo4V0UC_73HzVAHpA5r89fg&s,image_dataset\Cheetah\Cheetah_20.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXtWTOpqTJKPUkGqDr1dSRyRwo_qZjbkAQXg&s,image_dataset\Cheetah\Cheetah_21.jpg,270,187
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZqJfo-r3_Io-DTTPoobyxM7qGzkXyXjLfvQ&s,image_dataset\Cheetah\Cheetah_22.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_eTSLEmtB5LW3ZnzFjBUnOHCj4fLujv0Uww&s,image_dataset\Cheetah\Cheetah_23.jpg,183,275
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdzSo79ddp3176v0b0pMsUuETPJnUW6Bn4IYAmmH3wJ3OL2mFK7ITn&s=0,image_dataset\Cheetah\Cheetah_24.jpg,50,50
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQao1qILVUi7wwln88jezQWr390OWJlcJAnDJO3Hq-5&s=0,image_dataset\Cheetah\Cheetah_25.jpg,50,50
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIKvLE5pW7Y8Ff9vVefBDKicVOnoUBvSNVpQAer3J5P9mST0Dprew0&s=0,image_dataset\Cheetah\Cheetah_26.jpg,50,50
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8CIZt44klqGveLhLgYYyXLnndNjgGozzOVg&s,image_dataset\Cheetah\Cheetah_27.jpg,259,194
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKQP-FPPSTnLr-cBNS8H10A0H7xxfEuTOIVA&s,image_dataset\Cheetah\Cheetah_28.jpg,259,194
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhVXE49UeJdRQQ2I2hzON_yYwNug3LGmm_zA&s,image_dataset\Cheetah\Cheetah_29.jpg,326,155
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2aEjJCzySPjXUf5tKoTpEYHuFfxPKIGWFpw&s,image_dataset\Cheetah\Cheetah_30.jpg,168,300
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1WTby8jW35Mv8gbnjUYj0w5MP69KoGWlOyw&s,image_dataset\Cheetah\Cheetah_31.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoXGsTV3IMgStI-aQWq1neiN9IKQ2C83S9iA&s,image_dataset\Cheetah\Cheetah_32.jpg,310,163
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGpQPrMQWEUZJx10ChQ_NWFKGup1goadDvIg&s,image_dataset\Cheetah\Cheetah_33.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVv9oUczbmStcQHHdxRkiQ2AK45RIPJ1WXhw&s,image_dataset\Cheetah\Cheetah_34.jpg,183,275
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO2tlN8EcYOEkrgq1bzZsEzdUkfjY1eSTinA&s,image_dataset\Cheetah\Cheetah_35.jpg,290,174
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHMNL7pFjDlhHn9PKY-ZCMhPXbiDIgHuSs5A&s,image_dataset\Cheetah\Cheetah_36.jpg,300,168
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYAmUO5V2wTfFeHFJGkL-KW_VsKVtkeU3Auw&s,image_dataset\Cheetah\Cheetah_37.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzkSWAIaSsNRNhEjvsP_2cxFxMwLTzx26Ojg&s,image_dataset\Cheetah\Cheetah_38.jpg,256,197
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM79C6Kvjj8BkramL6gMPPWhTHmTO5X2f6-A&s,image_dataset\Cheetah\Cheetah_39.jpg,259,194
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwTUF3K3UF1rbo3NlYsTKqA60Egu4I2uxvjw&s,image_dataset\Cheetah\Cheetah_40.jpg,225,225
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtIPTuT0LMh1i7BWgncLWro4ebwpD3Oi03FQ&s,image_dataset\Cheetah\Cheetah_41.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYbV8MEoqezuqhqY9C-r0rgBlJI-IfTGGbaA&s,image_dataset\Cheetah\Cheetah_42.jpg,318,159
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcqpsPX60x0--c-KxtZ-5q4dKNXuaOkGVmXg&s,image_dataset\Cheetah\Cheetah_43.jpg,259,194
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7soF-NMMxXzCADlUlYuu8wDywsFzcuPsyFw&s,image_dataset\Cheetah\Cheetah_44.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXT-iztm-MG3VuAlGUF2BVI-kCqQtCKbeWHw&s,image_dataset\Cheetah\Cheetah_45.jpg,189,266
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcNEFOITP4bSkhvaNdDz-aSS9FqRaaaIiJdw&s,image_dataset\Cheetah\Cheetah_46.jpg,318,159
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMLBV2ojzwAWwY5ri-kMwYibhbLUCucAvUrg&s,image_dataset\Cheetah\Cheetah_47.jpg,194,259
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3FtCPwPr5uvo0QqgyCzA4IKYMoAfr307T4g&s,image_dataset\Cheetah\Cheetah_48.jpg,239,211
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWQShoJ9GtatIJCLy1wrmXzrFmTWttMx4JUg&s,image_dataset\Cheetah\Cheetah_49.jpg,275,183
Cheetah,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbAtYMuMHLTm_XMw5jHSZ-QSpNgzqFEtD9fg&s,image_dataset\Cheetah\Cheetah_50.jpg,300,168
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0WH9HD7GkIc7hBkCMwMJa0Q_JL-SGfPng49SZ0wyCgFBy11DdqABC2mND&s,image_dataset\Giraffe\Giraffe_1.jpg,46,52
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3R93vpILtq5F2kV-3GArZdisHQzdApkGUja3fSzVVAPmBcYeCQ-SiwK8k&s,image_dataset\Giraffe\Giraffe_2.jpg,46,62
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_4rTXYso9QrPoYHvkqIyk2LW3gxOMj4--ZkCNzj6seC-Ixl7LHntVBbaA&s,image_dataset\Giraffe\Giraffe_3.jpg,46,55
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC89YZHeyTUDA28qOiQkzBupoSKoPzy-FeSg&s,image_dataset\Giraffe\Giraffe_4.jpg,300,168
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAk8P73Wtpbr_kRPBLGm1xWwwYtbj3Zw7bUA&s,image_dataset\Giraffe\Giraffe_5.jpg,165,306
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRV7J9kY6GwEiON7I3V_LswbJMBvGetcZYNcA&s,image_dataset\Giraffe\Giraffe_6.jpg,225,225
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjN3zFeYfBDbupNZy8bwsPQ0AKWCSkeJOvdA&s,image_dataset\Giraffe\Giraffe_7.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfaPFn4LAHybcEzeL-PEfqAl9qdhRX9Qff5w&s,image_dataset\Giraffe\Giraffe_8.jpg,168,299
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyV2pLzaMwphH65wdIOvQx4cOvoWEzUtIUMQ&s,image_dataset\Giraffe\Giraffe_9.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRteOTn0o2RJDTMclKYvr7sn60OPgWkdowQbg&s,image_dataset\Giraffe\Giraffe_10.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyCTtEAUPo4CiN0m41X7AnYGj6xozxR2Z6KA&s,image_dataset\Giraffe\Giraffe_11.jpg,208,242
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAC_b5ep5_MkULcJFnCRxbO6gNJpuexOldnw&s,image_dataset\Giraffe\Giraffe_12.jpg,276,182
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTluulZTpDlTwtytacDiy3HmrIicWL7iWusdw&s,image_dataset\Giraffe\Giraffe_13.jpg,251,201
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGPvide_jaLv-VEkNidlC9eUC8FCygjQqYcQ&s,image_dataset\Giraffe\Giraffe_14.jpg,270,187
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIweY4SLei8MFzoWttMvc9NcbF8x_dYNFe5w&s,image_dataset\Giraffe\Giraffe_15.jpg,264,191
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKE-wH8MIHZ41YlxsNJI01koGy1iwNXBPhYw&s,image_dataset\Giraffe\Giraffe_16.jpg,255,198
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUJwHRwSMYuRdv8LvFMZNOczHjRYI5YYUSVA&s,image_dataset\Giraffe\Giraffe_17.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6MQBV1icdyEh8m2OK-oIPR-7K1Tv5_CFFWw&s,image_dataset\Giraffe\Giraffe_18.jpg,194,259
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4RiNFrPnbuQqyh469nsdrO8Toaovt7hTq6Q&s,image_dataset\Giraffe\Giraffe_19.jpg,300,168
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi6AG1L8dWgwKen5xW0tQDuxgS3QIXbwpgWA&s,image_dataset\Giraffe\Giraffe_20.jpg,254,198
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdpw2iGq7f93WbqbRJOiIB00zCtc7i1dpfNg&s,image_dataset\Giraffe\Giraffe_21.jpg,203,248
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJCbPDvDyWCQR5PtGuft8WRiAMlS-44gB2aQ&s,image_dataset\Giraffe\Giraffe_22.jpg,225,225
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFx2argYOGL0j1ehrnFNidKsZrQ2n9n5SDEjc9H9GH8yIU1tJbPgLB&s=0,image_dataset\Giraffe\Giraffe_23.jpg,50,50
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGkwoelOlmdZ5Xy65wpp86B_EIsjnMkGd8jeQ4dIJ3EECHdBYn0BDZ&s=0,image_dataset\Giraffe\Giraffe_24.jpg,50,50
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkKTB37kJpj7nESl2MxaYn_nA85OqWAKi5nBB2Qr7w&s=0,image_dataset\Giraffe\Giraffe_25.jpg,50,50
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRalfHJ8dh-sCTREpQEbHZlSR0RhUOcu95rTg&s,image_dataset\Giraffe\Giraffe_26.jpg,272,185
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqJKmlKXGB1p9GpVslX99bgT84xGVI6rKtCA&s,image_dataset\Giraffe\Giraffe_27.jpg,259,194
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTD1jUAmFFO-ndDwL8BsSYNXsPqR-zhHsKaA&s,image_dataset\Giraffe\Giraffe_28.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrpREQ7F-XryyvpoVmdpfB7PBVMzYFQayL0w&s,image_dataset\Giraffe\Giraffe_29.jpg,195,258
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR45CMuMQTDbkChOjvZuBV_fzvyIY_MuCUu2A&s,image_dataset\Giraffe\Giraffe_30.jpg,194,259
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnkt-8KqhIf8vY39fDMneS8o2WoD8tm_dKSA&s,image_dataset\Giraffe\Giraffe_31.jpg,183,275
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3KYXIajbCWboU4Eh4ruhw-qu5gNdHAbSHjg&s,image_dataset\Giraffe\Giraffe_32.jpg,183,275
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCc7TnyYy8buivl9IVF6k-6Kj7k-WbLcuW5g&s,image_dataset\Giraffe\Giraffe_33.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVDiJCqWNgOEvHnujgssnZaRQHnDfgXp5wQA&s,image_dataset\Giraffe\Giraffe_34.jpg,342,147
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeex30LoRWNQMVW_4sxXk9eCRA7Q645pjKiw&s,image_dataset\Giraffe\Giraffe_35.jpg,290,174
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpHZPYyX9DprLdMJX40zT1OPFzs7nNnKR9bA&s,image_dataset\Giraffe\Giraffe_36.jpg,194,259
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0kRPJzbz_WunrXP8_ynEjYLtHElbrnB28vg&s,image_dataset\Giraffe\Giraffe_37.jpg,240,210
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRL-46cGMobwRmGtFMj9urvjAHzNfZBeR8kcg&s,image_dataset\Giraffe\Giraffe_38.jpg,179,281
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6bW-jGJuOywIzRsEsfNFQLy6ZEE17jfKHaQ&s,image_dataset\Giraffe\Giraffe_39.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrDNI1jhi0SdNSWKz5hFkxv2QzFUCjYYjOkg&s,image_dataset\Giraffe\Giraffe_40.jpg,200,252
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7PCbLk0DoSrs1cs-uTNoPe90D7j1AoZFyng&s,image_dataset\Giraffe\Giraffe_41.jpg,299,168
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHqnVhMZdb2MDg_EaZ4BPqFTydwcKXZOMgPg&s,image_dataset\Giraffe\Giraffe_42.jpg,225,225
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKCEKlfPOITfMwonD7qdYBijXRMd5EX6ocwg&s,image_dataset\Giraffe\Giraffe_43.jpg,244,207
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJaK-SWzf1RAbBAB0LU2mtBmuevbzNPTByFA&s,image_dataset\Giraffe\Giraffe_44.jpg,225,225
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQwglczxMnbocO0lmFgi0UTXamT_d5hoijKg&s,image_dataset\Giraffe\Giraffe_45.jpg,275,183
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQ22IqryUGyZKGg93kwQTCpg_29qno8F20ew&s,image_dataset\Giraffe\Giraffe_46.jpg,225,225
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7HsJPCEhtV6nu-F_LTKdSC611RHdHFVj22w&s,image_dataset\Giraffe\Giraffe_47.jpg,275,184
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDpijBbpvquA4iz_aSRXbQLM_SvgNUGPOknQ&s,image_dataset\Giraffe\Giraffe_48.jpg,201,251
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTi8Qb6RhUJogyipvAy4fySpuNvyJ01ZDNwCA&s,image_dataset\Giraffe\Giraffe_49.jpg,253,199
Giraffe,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaQKEGOqLKVIQcEErutHLwIBkQBa8cskqT901fd-kDTUxHE5Y3bC5h&s=0,image_dataset\Giraffe\Giraffe_50.jpg,50,50
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL2x5vucZnlOpDfppIU5hXvGvi6cZbgYOPqhkZCzXXelLZOYYAuCKgW-5I&s,image_dataset\Panda\Panda_1.jpg,62,46
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2Jur27I1RoEuQ7yDr0chYKfLzJwbiWIgWvqTrMI5pkPaxyHPuQyb5IXlJ&s,image_dataset\Panda\Panda_2.jpg,46,46
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRF4YDYRkL3a88i6Eq7SlOBaIaPMH2hqUpRcrdM7DGkVS0joqE08IwMtJNy&s,image_dataset\Panda\Panda_3.jpg,82,46
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1Bjr8V1fI7KqilTr_7xKqpJUqlSAIJw9MBw&s,image_dataset\Panda\Panda_4.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzicf9MMad-StecHkBth8bsXhWd0nLXg9PZg&s,image_dataset\Panda\Panda_5.jpg,259,194
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoho3z2IFdKAAEGUpoq8Nnx3uu1_G8H_k2Qw&s,image_dataset\Panda\Panda_6.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9MjYq0snDlHVbU6gnw287bYIvYGVghxh-wA&s,image_dataset\Panda\Panda_7.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyQXC3t2hyHZMOjxcqnX_26E2qmQCkvUIpXQ&s,image_dataset\Panda\Panda_8.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwZPWZ19o2Hswyj2_L5ljuS06rtjmc1rAk0A&s,image_dataset\Panda\Panda_9.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStdAUuNM5RHOzM94L8qTYvNBBX2SmrS_tl9Q&s,image_dataset\Panda\Panda_10.jpg,225,225
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQW7CHzlXsjX-L3Nvy2_FLesCq6Ba04SX8H5A&s,image_dataset\Panda\Panda_11.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUCHwDGn0Dz3IFGAB968dtdTo6XGWDXu2CIg&s,image_dataset\Panda\Panda_12.jpg,194,260
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFz0ZCDz0f7ApHB20oxrTQjE36o8CYET1cBg&s,image_dataset\Panda\Panda_13.jpg,300,168
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK6Wdh3us_SlPMooCVugDPKWhmu3Ck0fSpfQ&s,image_dataset\Panda\Panda_14.jpg,183,275
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrMy5JSKZM359hRe5kyeOSZdgOk3QqPMwMIw&s,image_dataset\Panda\Panda_15.jpg,320,157
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhRAMQ4ZrN2fDkK0GRG2TNuWMT27QC882H7g&s,image_dataset\Panda\Panda_16.jpg,275,183
Panda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMWE76k6uyUOJCj8_k8Pf3cvFudRjhUS6vLg&s,image_dataset\Panda\Panda_17.jpg,276,183
